               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.027777,            0.058008,            0.004899,             0.45213,             0.84981,              0.5274,             0.41032,            0.025422,             0.12979,           0.0067104,           0.0099479,           0.0099479,           0.0099479
                 160,            0.027266,            0.059422,           0.0050349,             0.46256,              0.8455,             0.56631,             0.45281,            0.024731,              0.1268,             0.00638,           0.0099475,           0.0099475,           0.0099475
                 161,            0.027829,            0.059124,            0.005062,             0.44806,             0.79311,             0.47649,             0.38556,            0.025136,             0.13312,           0.0095494,           0.0099472,           0.0099472,           0.0099472
                 162,            0.027507,            0.058885,           0.0050235,             0.49076,             0.71173,             0.60411,              0.5046,             0.02516,             0.12731,           0.0085342,           0.0099469,           0.0099469,           0.0099469
                 163,             0.02815,            0.059332,           0.0049483,             0.40789,             0.84581,             0.59717,             0.50267,            0.025486,             0.12845,           0.0076145,           0.0099465,           0.0099465,           0.0099465
                 164,            0.027819,            0.059284,           0.0049512,             0.43437,             0.78159,             0.49321,             0.39309,            0.025016,             0.12911,           0.0088541,           0.0099462,           0.0099462,           0.0099462
                 165,            0.027781,            0.060109,           0.0049419,              0.4604,             0.79456,             0.58706,               0.479,            0.025591,              0.1289,           0.0071551,           0.0099459,           0.0099459,           0.0099459
                 166,            0.027639,            0.057988,           0.0050713,             0.43767,             0.78185,             0.54821,             0.44568,            0.025188,              0.1283,           0.0080853,           0.0099456,           0.0099456,           0.0099456
                 167,             0.02766,            0.058114,           0.0048527,             0.44226,             0.87339,             0.51515,             0.40938,            0.024484,             0.13147,            0.006355,           0.0099452,           0.0099452,           0.0099452
                 168,            0.027839,            0.059223,            0.005134,             0.44385,             0.80988,              0.4834,             0.39607,            0.024691,             0.12481,            0.006305,           0.0099449,           0.0099449,           0.0099449
                 169,            0.027734,            0.058916,           0.0048836,              0.4527,             0.87224,             0.56721,             0.46578,            0.024972,             0.12392,            0.007712,           0.0099446,           0.0099446,           0.0099446
                 170,            0.027189,            0.058329,           0.0046995,             0.44935,             0.80755,             0.59113,             0.48136,            0.025084,             0.11899,           0.0078266,           0.0099442,           0.0099442,           0.0099442
                 171,            0.027366,             0.05872,           0.0049061,             0.44435,             0.80324,             0.55338,             0.44965,            0.023956,             0.12698,           0.0083272,           0.0099439,           0.0099439,           0.0099439
                 172,            0.027677,            0.057723,           0.0049782,             0.43846,             0.80216,             0.50675,             0.42866,            0.024278,             0.12294,           0.0089886,           0.0099436,           0.0099436,           0.0099436
                 173,            0.027786,            0.058812,           0.0048851,             0.43824,             0.80973,             0.52094,             0.41787,            0.024546,             0.12507,           0.0070588,           0.0099432,           0.0099432,           0.0099432
                 174,            0.027134,            0.058716,             0.00496,             0.44788,             0.81246,             0.60303,             0.48989,            0.025015,             0.12694,            0.008657,           0.0099429,           0.0099429,           0.0099429
                 175,            0.027397,            0.058107,           0.0049649,               0.444,             0.80973,             0.55553,             0.46375,            0.024812,             0.12343,            0.008009,           0.0099426,           0.0099426,           0.0099426
                 176,            0.027934,            0.058194,           0.0048296,             0.46298,             0.82125,             0.58713,             0.47896,            0.024431,             0.12677,           0.0055897,           0.0099422,           0.0099422,           0.0099422
                 177,            0.027172,            0.058916,            0.004914,             0.45037,             0.85334,             0.55168,              0.4504,             0.02483,             0.13299,           0.0065045,           0.0099419,           0.0099419,           0.0099419
                 178,            0.027492,            0.058701,            0.004927,              0.4369,             0.80218,             0.56525,             0.46023,            0.024952,             0.13264,           0.0067721,           0.0099416,           0.0099416,           0.0099416
                 179,            0.027274,            0.059181,           0.0048447,             0.44359,             0.85188,             0.56352,             0.44383,            0.025473,              0.1309,           0.0074503,           0.0099413,           0.0099413,           0.0099413
                 180,            0.026584,            0.056803,            0.004804,             0.46107,             0.81533,             0.59612,             0.47446,            0.025789,             0.12984,           0.0076772,           0.0099409,           0.0099409,           0.0099409
                 181,            0.027376,             0.05773,           0.0049458,             0.45714,             0.81443,             0.54922,             0.44983,            0.026035,             0.13144,           0.0079796,           0.0099406,           0.0099406,           0.0099406
                 182,            0.027315,            0.057742,            0.004968,             0.42579,             0.84556,             0.56451,             0.43801,             0.02589,             0.13087,           0.0086086,           0.0099403,           0.0099403,           0.0099403
                 183,            0.026919,            0.056292,           0.0048566,             0.44424,             0.84388,               0.609,             0.47313,            0.024949,             0.12583,           0.0091052,           0.0099399,           0.0099399,           0.0099399
                 184,            0.026667,            0.057986,           0.0047822,             0.43618,             0.84521,             0.56551,             0.46019,            0.026209,             0.13053,           0.0078512,           0.0099396,           0.0099396,           0.0099396
                 185,            0.027599,            0.058133,            0.004784,             0.41996,             0.84425,             0.52369,             0.40845,            0.025434,             0.13259,           0.0088875,           0.0099393,           0.0099393,           0.0099393
                 186,            0.027429,            0.057687,            0.004893,             0.44176,             0.82899,             0.52105,             0.42197,            0.025544,             0.13813,           0.0073636,            0.009939,            0.009939,            0.009939
                 187,            0.026707,            0.057052,           0.0047723,             0.43894,             0.84581,             0.55962,             0.45808,            0.025223,              0.1304,           0.0064292,           0.0099386,           0.0099386,           0.0099386
                 188,            0.027156,            0.057484,           0.0048458,             0.44587,             0.84898,             0.51763,             0.42093,             0.02419,             0.12937,           0.0064945,           0.0099383,           0.0099383,           0.0099383
                 189,            0.027629,            0.058371,           0.0047287,             0.44721,             0.81708,             0.56827,             0.46718,            0.024416,             0.12994,           0.0074379,            0.009938,            0.009938,            0.009938
                 190,            0.027038,            0.057825,           0.0048213,              0.4739,              0.8212,             0.58756,             0.48559,            0.022956,             0.13232,           0.0074561,           0.0099376,           0.0099376,           0.0099376
                 191,            0.027444,            0.057222,           0.0047792,             0.45032,              0.8379,             0.55982,              0.4661,            0.023982,             0.13219,           0.0078181,           0.0099373,           0.0099373,           0.0099373
                 192,            0.027299,            0.057453,           0.0047651,             0.45246,               0.857,             0.51485,             0.42977,            0.024397,              0.1275,           0.0069451,            0.009937,            0.009937,            0.009937
                 193,            0.027783,            0.057914,           0.0048735,             0.45341,             0.78579,             0.51648,             0.42929,             0.02398,             0.12286,           0.0071003,           0.0099366,           0.0099366,           0.0099366
                 194,            0.026993,            0.055947,           0.0046862,             0.44718,             0.83517,             0.56928,             0.46701,            0.024168,             0.12739,           0.0076085,           0.0099363,           0.0099363,           0.0099363
                 195,            0.026553,            0.057466,           0.0048315,             0.45353,             0.82644,             0.55911,             0.45549,            0.024018,             0.12977,           0.0066973,            0.009936,            0.009936,            0.009936
                 196,             0.02711,            0.056882,           0.0048798,              0.4444,             0.78752,              0.5076,             0.42194,             0.02483,             0.13241,             0.00676,           0.0099357,           0.0099357,           0.0099357
                 197,            0.027714,            0.058404,           0.0048215,             0.42588,             0.84581,             0.59148,             0.48604,            0.025107,             0.12932,           0.0069849,           0.0099353,           0.0099353,           0.0099353
                 198,            0.027055,            0.058131,           0.0047696,             0.45079,             0.81992,             0.62014,              0.5229,            0.023884,             0.13172,           0.0071364,            0.009935,            0.009935,            0.009935
                 199,             0.02668,            0.056682,           0.0047333,             0.43957,             0.83066,             0.54668,             0.46313,             0.02452,             0.13175,            0.007365,           0.0099347,           0.0099347,           0.0099347
                 200,            0.026905,            0.057435,           0.0047233,              0.4397,             0.85377,             0.61935,             0.52883,            0.023721,             0.13533,           0.0065676,           0.0099343,           0.0099343,           0.0099343
                 201,            0.026747,            0.056074,           0.0047699,             0.45694,              0.8289,             0.50825,             0.40743,            0.025452,             0.13998,            0.008156,            0.009934,            0.009934,            0.009934
                 202,            0.026668,            0.057995,           0.0047014,             0.44715,             0.82272,             0.53317,             0.44338,            0.025348,             0.13771,           0.0066172,           0.0099337,           0.0099337,           0.0099337
                 203,            0.026426,            0.057136,           0.0048658,             0.46446,              0.7996,             0.56165,             0.43659,            0.026316,             0.13532,           0.0066829,           0.0099333,           0.0099333,           0.0099333
                 204,            0.027309,            0.057068,           0.0047662,             0.44623,             0.79714,             0.58759,             0.47718,            0.025635,             0.13343,           0.0070008,            0.009933,            0.009933,            0.009933
                 205,            0.027073,            0.056982,           0.0047497,             0.45321,             0.80914,             0.52866,             0.44272,            0.024599,             0.12674,           0.0071258,           0.0099327,           0.0099327,           0.0099327
                 206,            0.026335,            0.056077,           0.0045702,              0.4313,             0.84894,             0.57105,             0.45157,            0.024753,             0.13559,           0.0068786,           0.0099323,           0.0099323,           0.0099323
                 207,            0.026637,             0.05648,           0.0047105,             0.43573,             0.85738,             0.57173,             0.46888,            0.024852,             0.12895,           0.0068254,            0.009932,            0.009932,            0.009932
                 208,            0.026875,            0.057082,           0.0049155,             0.49403,             0.80944,             0.59723,             0.50197,            0.024621,             0.13148,           0.0079887,           0.0099317,           0.0099317,           0.0099317
                 209,            0.027267,            0.056282,           0.0047206,             0.45153,             0.84217,             0.58069,             0.48481,            0.024365,             0.12336,           0.0073509,           0.0099314,           0.0099314,           0.0099314
                 210,            0.027644,            0.058131,           0.0049189,             0.45289,             0.84275,              0.5919,             0.49187,            0.024781,             0.13336,           0.0072184,            0.009931,            0.009931,            0.009931
                 211,            0.027514,             0.05787,           0.0048751,             0.43897,               0.829,             0.55244,             0.44473,            0.025437,             0.13335,           0.0071104,           0.0099307,           0.0099307,           0.0099307
                 212,            0.026801,            0.057221,            0.004769,             0.46256,              0.8223,             0.56886,             0.45985,            0.025725,             0.12913,           0.0076872,           0.0099304,           0.0099304,           0.0099304
                 213,            0.027175,            0.058155,           0.0046982,             0.45406,             0.82697,              0.5018,             0.40561,            0.025471,             0.13772,           0.0072635,             0.00993,             0.00993,             0.00993
                 214,            0.026578,            0.056541,           0.0046541,             0.43158,             0.85044,             0.55026,             0.45133,            0.024814,             0.13871,           0.0075366,           0.0099297,           0.0099297,           0.0099297
                 215,            0.026898,            0.057794,           0.0048082,              0.4324,              0.8379,             0.58084,             0.47538,            0.024651,             0.13901,           0.0080074,           0.0099294,           0.0099294,           0.0099294
                 216,             0.02683,            0.056719,           0.0047537,             0.43622,             0.82352,              0.5729,             0.46865,            0.025686,             0.14086,           0.0077057,           0.0099291,           0.0099291,           0.0099291
                 217,            0.027058,            0.056775,           0.0046223,             0.50323,             0.72099,             0.54539,              0.4344,            0.024939,             0.13968,           0.0073936,           0.0099287,           0.0099287,           0.0099287
                 218,            0.026896,             0.05674,           0.0048171,             0.43563,             0.84217,             0.54094,             0.45317,            0.025425,             0.13789,           0.0071588,           0.0099284,           0.0099284,           0.0099284
                 219,            0.026659,            0.058189,            0.004651,              0.4487,             0.81819,             0.51313,             0.41234,            0.025218,             0.13876,           0.0069805,           0.0099281,           0.0099281,           0.0099281
                 220,            0.026723,            0.057344,           0.0047267,             0.43178,             0.82667,             0.48621,             0.41174,            0.024667,             0.13795,           0.0065855,           0.0099277,           0.0099277,           0.0099277
                 221,             0.02749,            0.056803,           0.0046952,             0.45469,             0.82753,             0.55887,             0.44841,            0.024388,             0.13059,           0.0075009,           0.0099274,           0.0099274,           0.0099274
                 222,            0.027046,            0.057669,           0.0047376,             0.44821,             0.83109,             0.56665,             0.47254,            0.024011,             0.13037,           0.0081951,           0.0099271,           0.0099271,           0.0099271
                 223,            0.027212,            0.058054,             0.00469,             0.45531,             0.81322,             0.60791,             0.49984,            0.023648,             0.12681,           0.0078745,           0.0099267,           0.0099267,           0.0099267
                 224,            0.026314,            0.055285,           0.0046682,             0.44125,             0.83098,             0.54579,             0.44902,            0.024757,             0.13153,           0.0070686,           0.0099264,           0.0099264,           0.0099264
                 225,            0.026521,             0.05647,           0.0044811,             0.42174,             0.81262,             0.54996,             0.44996,            0.025434,             0.13864,           0.0082132,           0.0099261,           0.0099261,           0.0099261
                 226,            0.026853,            0.056251,           0.0046252,             0.44565,             0.82156,             0.54611,              0.4418,            0.025049,             0.13608,           0.0072794,           0.0099258,           0.0099258,           0.0099258
                 227,            0.026544,            0.054447,           0.0044353,             0.44522,             0.82321,              0.5305,             0.43546,            0.024505,             0.13249,           0.0065877,           0.0099254,           0.0099254,           0.0099254
                 228,            0.026871,            0.056367,            0.004659,             0.46187,             0.83412,             0.51327,             0.41053,             0.02525,             0.13258,           0.0069893,           0.0099251,           0.0099251,           0.0099251
                 229,            0.026512,            0.056074,           0.0045684,             0.44764,              0.8307,             0.62831,             0.51699,            0.024397,             0.13239,            0.006784,           0.0099248,           0.0099248,           0.0099248
                 230,            0.026598,            0.056376,           0.0047126,             0.44455,             0.84217,             0.55106,             0.44402,            0.024629,             0.13026,           0.0079404,           0.0099244,           0.0099244,           0.0099244
                 231,            0.026943,            0.057147,           0.0045066,             0.45737,             0.83571,              0.5652,             0.46395,            0.024835,             0.12533,           0.0068859,           0.0099241,           0.0099241,           0.0099241
                 232,            0.026266,             0.05531,           0.0046635,             0.46781,               0.827,             0.56217,             0.45429,            0.025119,             0.12945,           0.0073615,           0.0099238,           0.0099238,           0.0099238
                 233,            0.026635,            0.055987,           0.0045005,             0.44442,             0.83282,             0.54798,             0.45282,            0.024591,             0.13302,           0.0079282,           0.0099234,           0.0099234,           0.0099234
                 234,            0.026629,            0.056093,            0.004521,             0.44747,             0.82849,             0.51697,             0.41241,            0.023986,             0.13454,           0.0085779,           0.0099231,           0.0099231,           0.0099231
                 235,            0.026692,            0.056772,           0.0046037,             0.43414,             0.82896,             0.54979,             0.45343,            0.025611,              0.1316,           0.0086432,           0.0099228,           0.0099228,           0.0099228
                 236,            0.026371,             0.05671,           0.0045649,             0.44966,             0.83452,             0.55692,             0.45071,            0.026002,             0.13015,           0.0072934,           0.0099224,           0.0099224,           0.0099224
                 237,            0.026484,            0.055319,           0.0045473,             0.44105,             0.82289,             0.56161,             0.45973,            0.025458,             0.12838,           0.0065171,           0.0099221,           0.0099221,           0.0099221
                 238,            0.026293,            0.056433,           0.0045825,             0.44381,             0.83282,             0.50788,             0.41297,            0.023843,             0.13662,           0.0078541,           0.0099218,           0.0099218,           0.0099218
                 239,            0.026229,            0.055495,           0.0045568,             0.45133,             0.82531,             0.60914,             0.50261,            0.025013,             0.13639,           0.0073958,           0.0099215,           0.0099215,           0.0099215
                 240,            0.026748,            0.056641,           0.0046165,             0.46097,             0.83209,             0.54832,             0.44613,            0.024903,             0.13648,           0.0079201,           0.0099211,           0.0099211,           0.0099211
                 241,            0.026691,            0.057199,           0.0045337,             0.45513,             0.83282,             0.49434,             0.40835,            0.024456,             0.13001,            0.006981,           0.0099208,           0.0099208,           0.0099208
                 242,            0.026838,            0.056783,           0.0047377,             0.45233,             0.84581,             0.58212,             0.47849,             0.02479,             0.13365,           0.0074502,           0.0099205,           0.0099205,           0.0099205
                 243,            0.026056,            0.054739,           0.0046042,             0.45925,             0.83375,             0.56947,             0.46017,            0.024591,             0.13417,           0.0079408,           0.0099201,           0.0099201,           0.0099201
                 244,            0.026359,            0.055851,           0.0046309,             0.44874,             0.84581,             0.50196,             0.40415,            0.024933,             0.13304,           0.0079309,           0.0099198,           0.0099198,           0.0099198
                 245,            0.026655,            0.056893,           0.0044798,             0.45848,             0.80161,             0.56128,             0.45645,             0.02471,             0.12623,           0.0080655,           0.0099195,           0.0099195,           0.0099195
                 246,            0.026472,            0.057049,           0.0046224,             0.43891,             0.84581,             0.54268,             0.44517,             0.02565,             0.12694,           0.0085937,           0.0099191,           0.0099191,           0.0099191
                 247,            0.026669,            0.056025,           0.0046157,             0.41888,             0.83571,             0.49066,             0.41106,            0.024559,             0.13328,           0.0083005,           0.0099188,           0.0099188,           0.0099188
                 248,            0.027152,            0.057599,           0.0046901,             0.41716,             0.85308,             0.62427,             0.50757,            0.023534,             0.13033,           0.0075158,           0.0099185,           0.0099185,           0.0099185
                 249,            0.026849,            0.056246,           0.0045936,              0.4658,             0.83282,                0.57,             0.46584,            0.024022,             0.12357,           0.0068955,           0.0099182,           0.0099182,           0.0099182
                 250,            0.027227,            0.056984,           0.0047139,             0.45831,             0.83282,             0.50719,             0.42318,            0.025205,             0.12928,             0.00777,           0.0099178,           0.0099178,           0.0099178
                 251,            0.026143,            0.055561,           0.0045502,             0.47883,             0.82656,              0.5749,             0.48593,            0.025175,             0.13162,           0.0077217,           0.0099175,           0.0099175,           0.0099175
                 252,            0.026408,            0.056116,           0.0044791,             0.46152,             0.80201,             0.47097,             0.39212,            0.025328,             0.12992,           0.0074214,           0.0099172,           0.0099172,           0.0099172
                 253,            0.026509,            0.056824,           0.0044298,             0.45903,             0.82167,             0.54798,               0.461,            0.024259,             0.12886,           0.0082203,           0.0099168,           0.0099168,           0.0099168
                 254,            0.026013,             0.05492,           0.0044754,             0.46546,             0.80653,             0.54396,             0.45112,            0.024065,             0.12726,           0.0084711,           0.0099165,           0.0099165,           0.0099165
                 255,            0.026421,            0.056631,           0.0046735,             0.45911,             0.82442,             0.55474,              0.4593,            0.023815,             0.13508,           0.0075672,           0.0099162,           0.0099162,           0.0099162
                 256,            0.026573,            0.055766,           0.0046398,             0.45773,             0.82272,             0.61226,             0.51328,            0.024504,             0.12822,           0.0072001,           0.0099159,           0.0099159,           0.0099159
                 257,            0.026149,            0.055806,            0.004631,             0.47084,             0.84484,             0.59913,             0.49968,            0.024037,             0.12818,           0.0068606,           0.0099155,           0.0099155,           0.0099155
                 258,            0.026486,            0.056598,           0.0045789,             0.47594,             0.82292,             0.53022,              0.4268,            0.024165,             0.13121,           0.0066937,           0.0099152,           0.0099152,           0.0099152
                 259,            0.026012,            0.053728,           0.0043956,              0.4513,             0.81224,              0.6072,             0.50002,            0.024263,             0.13574,           0.0070398,           0.0099149,           0.0099149,           0.0099149
                 260,            0.026396,            0.055621,           0.0045209,              0.4305,             0.83832,             0.51343,             0.41772,            0.024044,             0.13353,           0.0080868,           0.0099145,           0.0099145,           0.0099145
                 261,            0.026904,            0.055962,           0.0044113,             0.44276,             0.83282,             0.61439,             0.50007,            0.024156,             0.13139,            0.007684,           0.0099142,           0.0099142,           0.0099142
                 262,            0.026199,            0.055581,           0.0045619,             0.44322,             0.83261,             0.59937,             0.49342,            0.024248,              0.1304,           0.0063409,           0.0099139,           0.0099139,           0.0099139
                 263,            0.026476,              0.0549,           0.0044873,             0.45941,             0.83426,             0.56894,             0.46455,            0.023937,             0.13565,             0.00619,           0.0099135,           0.0099135,           0.0099135
                 264,            0.026132,            0.054881,           0.0044749,             0.44722,              0.8332,             0.59782,             0.50004,            0.024534,             0.14149,           0.0072655,           0.0099132,           0.0099132,           0.0099132
                 265,            0.026885,            0.056195,           0.0044426,             0.44282,             0.83571,             0.56209,             0.45731,            0.024957,             0.14228,           0.0081239,           0.0099129,           0.0099129,           0.0099129
                 266,            0.026309,            0.056046,           0.0044715,             0.43996,             0.82741,             0.49579,             0.40193,            0.025257,             0.13698,           0.0073214,           0.0099126,           0.0099126,           0.0099126
                 267,            0.025894,            0.053497,           0.0044866,             0.44295,             0.83507,             0.51399,              0.4102,            0.024464,             0.13341,           0.0072619,           0.0099122,           0.0099122,           0.0099122
                 268,            0.026678,            0.056912,           0.0045516,             0.46124,             0.83859,             0.56588,             0.45886,            0.025001,             0.13806,           0.0074693,           0.0099119,           0.0099119,           0.0099119
                 269,            0.026376,            0.055694,           0.0043609,             0.43952,             0.81577,             0.58731,             0.48363,            0.024689,             0.13668,           0.0082094,           0.0099116,           0.0099116,           0.0099116
                 270,            0.026007,            0.056254,           0.0044276,             0.45087,             0.81797,             0.53051,             0.43212,            0.024992,             0.13888,           0.0076197,           0.0099112,           0.0099112,           0.0099112
                 271,            0.026309,            0.054916,           0.0044874,             0.45083,             0.81412,             0.54528,             0.43978,            0.025021,             0.13929,           0.0072767,           0.0099109,           0.0099109,           0.0099109
                 272,            0.026332,            0.054863,           0.0045485,             0.45777,             0.82562,             0.54072,             0.43377,            0.024856,             0.13429,           0.0078917,           0.0099106,           0.0099106,           0.0099106
                 273,            0.026874,            0.056187,           0.0045076,             0.46132,             0.82671,             0.54267,             0.44142,             0.02405,             0.13001,           0.0077132,           0.0099102,           0.0099102,           0.0099102
                 274,            0.025864,            0.054758,           0.0043755,             0.45612,             0.80154,             0.59397,             0.48638,            0.025103,             0.13061,           0.0083003,           0.0099099,           0.0099099,           0.0099099
                 275,            0.026797,            0.056464,           0.0045443,             0.44422,              0.7947,             0.55476,             0.45709,            0.024936,             0.13376,           0.0077916,           0.0099096,           0.0099096,           0.0099096
                 276,            0.026008,            0.054681,           0.0043585,             0.45494,              0.8252,             0.62376,             0.52409,            0.024534,             0.13578,           0.0064709,           0.0099093,           0.0099093,           0.0099093
                 277,             0.02645,            0.056799,           0.0044654,             0.46705,             0.84268,             0.54477,             0.43656,            0.024583,              0.1359,           0.0063041,           0.0099089,           0.0099089,           0.0099089
                 278,            0.026595,            0.056209,           0.0044705,             0.47036,              0.8221,             0.55131,             0.45284,            0.024596,             0.13692,             0.00773,           0.0099086,           0.0099086,           0.0099086
                 279,            0.025675,            0.055009,           0.0043691,             0.45779,             0.81262,             0.60709,             0.49803,            0.024909,             0.13812,           0.0081581,           0.0099083,           0.0099083,           0.0099083
                 280,            0.026039,            0.055798,           0.0043892,              0.4548,             0.81262,             0.59497,             0.48423,            0.024661,             0.13481,           0.0074227,           0.0099079,           0.0099079,           0.0099079
                 281,            0.026298,            0.055038,           0.0044902,             0.44369,             0.80975,              0.5243,             0.42431,            0.024269,             0.13295,           0.0074928,           0.0099076,           0.0099076,           0.0099076
                 282,             0.02641,            0.055631,           0.0045714,             0.46107,             0.81314,             0.59896,             0.49243,            0.024908,             0.13167,           0.0078321,           0.0099073,           0.0099073,           0.0099073
                 283,            0.026114,             0.05524,           0.0044313,             0.46167,             0.84176,             0.55882,             0.45116,            0.025173,             0.13082,            0.008265,           0.0099069,           0.0099069,           0.0099069
                 284,            0.026332,            0.055991,           0.0044731,             0.45619,             0.83358,             0.56349,             0.45974,            0.025648,             0.13941,           0.0082169,           0.0099066,           0.0099066,           0.0099066
                 285,            0.025796,            0.054348,           0.0043536,             0.46433,             0.83571,             0.53933,             0.43828,            0.025326,             0.13778,           0.0080574,           0.0099063,           0.0099063,           0.0099063
                 286,            0.025961,            0.054986,           0.0044005,             0.46126,             0.80398,             0.54898,             0.45216,            0.025289,             0.14016,           0.0078268,            0.009906,            0.009906,            0.009906
                 287,            0.026571,            0.055913,           0.0044077,             0.46146,             0.82816,             0.54944,               0.447,            0.025027,              0.1367,           0.0080161,           0.0099056,           0.0099056,           0.0099056
                 288,            0.025948,            0.055252,           0.0042665,             0.45061,             0.82648,             0.57139,             0.47641,            0.024523,             0.13251,           0.0077885,           0.0099053,           0.0099053,           0.0099053
                 289,            0.026162,            0.055372,           0.0044975,             0.45615,             0.81908,             0.49955,             0.39512,            0.024722,             0.13389,           0.0086244,            0.009905,            0.009905,            0.009905
                 290,            0.025747,            0.054396,           0.0044605,             0.45873,             0.81403,             0.58724,             0.47895,             0.02438,             0.13452,           0.0087355,           0.0099046,           0.0099046,           0.0099046
                 291,            0.026336,            0.055616,           0.0043506,             0.45645,             0.77249,             0.49717,             0.40443,            0.024264,              0.1307,           0.0072374,           0.0099043,           0.0099043,           0.0099043
                 292,            0.025627,            0.054269,           0.0043035,             0.45461,              0.8154,             0.51928,             0.41748,            0.024249,             0.13105,           0.0065768,            0.009904,            0.009904,            0.009904
                 293,            0.026375,            0.055115,           0.0044834,             0.45084,             0.83289,             0.52368,             0.41365,            0.024817,             0.13781,           0.0070971,           0.0099036,           0.0099036,           0.0099036
                 294,            0.026164,            0.056207,           0.0044756,               0.452,             0.81491,             0.56721,             0.46556,            0.024669,             0.13772,           0.0072538,           0.0099033,           0.0099033,           0.0099033
                 295,            0.025932,            0.054736,           0.0046677,             0.45082,             0.82771,             0.54756,             0.44532,            0.024924,             0.14081,           0.0073859,            0.009903,            0.009903,            0.009903
                 296,            0.026097,             0.05634,           0.0046307,             0.45178,             0.81393,             0.57878,             0.48349,            0.023964,             0.13048,           0.0076915,           0.0099026,           0.0099026,           0.0099026
                 297,            0.026174,            0.055808,           0.0044838,             0.45915,              0.8163,             0.55521,              0.4682,             0.02369,             0.12773,           0.0073924,           0.0099023,           0.0099023,           0.0099023
                 298,             0.02686,            0.056129,           0.0043627,             0.46404,             0.81298,             0.55716,             0.45922,            0.023813,             0.12817,           0.0064272,            0.009902,            0.009902,            0.009902
                 299,            0.025716,             0.05433,           0.0044524,             0.44675,             0.79747,             0.55076,             0.46718,            0.023974,             0.13242,           0.0076961,           0.0099017,           0.0099017,           0.0099017
                 300,            0.026617,            0.056024,           0.0044711,             0.43343,             0.79774,              0.5054,             0.40904,            0.024112,             0.13293,           0.0076421,           0.0099013,           0.0099013,           0.0099013
