               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,            0.027496,            0.056716,            0.005608,             0.97168,             0.95945,             0.97826,             0.84972,            0.019964,            0.074496,           0.0039863,           0.0096901,           0.0096901,           0.0096901
                 315,            0.027525,            0.056261,           0.0056398,             0.96946,             0.95015,              0.9724,             0.84297,            0.020066,            0.075478,           0.0041117,           0.0096891,           0.0096891,           0.0096891
                 316,            0.028017,            0.057059,           0.0056223,             0.97247,             0.95065,             0.97483,             0.84062,            0.019962,            0.075152,           0.0039316,           0.0096881,           0.0096881,           0.0096881
                 317,            0.028357,            0.058169,           0.0055403,             0.97256,             0.95465,             0.97516,             0.84705,            0.019804,            0.074675,           0.0039312,           0.0096872,           0.0096872,           0.0096872
                 318,            0.027507,            0.057189,           0.0055071,             0.96743,             0.96123,             0.97557,              0.8466,            0.020066,            0.074806,           0.0039687,           0.0096862,           0.0096862,           0.0096862
                 319,            0.027525,            0.057246,           0.0055509,             0.97266,             0.95996,             0.97481,             0.84874,            0.020059,            0.073664,           0.0041045,           0.0096852,           0.0096852,           0.0096852
                 320,            0.028297,            0.060159,           0.0057523,             0.97461,             0.96344,             0.97269,             0.85011,            0.020235,             0.07513,           0.0042839,           0.0096842,           0.0096842,           0.0096842
                 321,            0.028126,            0.058022,           0.0056345,             0.97662,             0.96569,             0.97674,             0.85113,            0.020042,            0.073697,           0.0040445,           0.0096832,           0.0096832,           0.0096832
                 322,            0.027659,            0.057394,           0.0055056,             0.96831,             0.96086,             0.97477,             0.84877,            0.019817,            0.074274,            0.004177,           0.0096822,           0.0096822,           0.0096822
                 323,            0.027797,            0.058248,           0.0055325,             0.96984,             0.96052,              0.9721,             0.84855,            0.019918,            0.074335,           0.0042287,           0.0096812,           0.0096812,           0.0096812
                 324,            0.027887,            0.057579,           0.0055441,             0.97259,              0.9576,             0.97128,             0.84951,            0.019876,            0.073175,           0.0042702,           0.0096802,           0.0096802,           0.0096802
                 325,            0.028147,             0.05808,           0.0054258,             0.96633,             0.95583,             0.97203,              0.8432,            0.019808,            0.072343,           0.0042765,           0.0096792,           0.0096792,           0.0096792
                 326,            0.027303,            0.056773,           0.0054697,             0.97298,             0.95334,             0.97301,             0.84813,            0.019881,            0.072422,           0.0042142,           0.0096783,           0.0096783,           0.0096783
                 327,             0.02789,            0.057793,           0.0056253,             0.97469,             0.95715,              0.9758,             0.84519,            0.020014,            0.073065,           0.0040563,           0.0096773,           0.0096773,           0.0096773
                 328,             0.02769,            0.058496,           0.0055764,             0.97172,             0.95608,             0.97607,             0.84734,            0.019851,            0.073149,           0.0040994,           0.0096763,           0.0096763,           0.0096763
                 329,            0.027388,            0.057039,           0.0055771,             0.97763,             0.96514,             0.98025,             0.85106,            0.019798,            0.071329,           0.0039564,           0.0096753,           0.0096753,           0.0096753
                 330,            0.027244,             0.05772,           0.0056615,             0.97567,              0.9636,             0.97729,             0.85515,            0.019866,            0.071617,           0.0039838,           0.0096743,           0.0096743,           0.0096743
                 331,            0.026932,            0.056696,           0.0056332,             0.97918,             0.95793,              0.9788,             0.85516,            0.019873,             0.07187,           0.0039572,           0.0096733,           0.0096733,           0.0096733
                 332,            0.028321,            0.058288,           0.0057558,             0.97214,             0.95937,             0.97742,             0.85731,            0.019802,            0.071773,           0.0039854,           0.0096723,           0.0096723,           0.0096723
                 333,            0.027939,            0.058099,           0.0055767,             0.97555,             0.96116,             0.97711,             0.85131,            0.019919,            0.072497,           0.0042201,           0.0096713,           0.0096713,           0.0096713
                 334,            0.027883,            0.057043,           0.0054947,             0.97647,             0.95522,             0.97662,             0.85128,            0.020012,            0.072356,           0.0043085,           0.0096703,           0.0096703,           0.0096703
                 335,            0.027173,            0.056765,           0.0055854,             0.97142,             0.95765,             0.97573,             0.85036,            0.019889,            0.072246,           0.0043901,           0.0096693,           0.0096693,           0.0096693
                 336,            0.027592,            0.056867,           0.0054504,             0.96661,              0.9677,             0.97563,             0.85237,            0.019888,            0.071197,           0.0043531,           0.0096684,           0.0096684,           0.0096684
                 337,             0.02733,            0.055942,           0.0054563,             0.97551,             0.96944,             0.97699,             0.85606,            0.019865,            0.071165,           0.0041618,           0.0096674,           0.0096674,           0.0096674
                 338,            0.027649,            0.058028,           0.0055733,              0.9752,             0.95982,             0.97555,             0.85578,            0.019841,            0.072357,           0.0041454,           0.0096664,           0.0096664,           0.0096664
                 339,            0.027347,            0.056064,           0.0056476,             0.97165,             0.96161,             0.97375,             0.85292,            0.020013,            0.073839,           0.0041194,           0.0096654,           0.0096654,           0.0096654
                 340,            0.027458,            0.057255,            0.005556,             0.97015,             0.95981,             0.97261,             0.85091,            0.019938,            0.073596,           0.0040781,           0.0096644,           0.0096644,           0.0096644
                 341,            0.027554,            0.056664,           0.0055598,             0.96891,             0.95888,             0.97275,             0.85194,            0.019784,            0.072878,           0.0040375,           0.0096634,           0.0096634,           0.0096634
                 342,            0.027178,            0.056791,           0.0055129,             0.97327,             0.95251,             0.97302,             0.85145,            0.019696,            0.073451,           0.0039607,           0.0096624,           0.0096624,           0.0096624
                 343,            0.027727,            0.057614,           0.0054822,             0.97427,             0.95705,             0.97412,             0.84921,            0.019938,            0.073801,           0.0040753,           0.0096614,           0.0096614,           0.0096614
                 344,            0.027944,            0.057033,           0.0055135,             0.96636,             0.95508,             0.97448,             0.85017,            0.020063,            0.073967,           0.0041415,           0.0096604,           0.0096604,           0.0096604
                 345,            0.027497,            0.057321,           0.0055292,             0.97005,              0.9553,             0.97216,             0.84994,            0.020021,            0.073216,           0.0041949,           0.0096594,           0.0096594,           0.0096594
                 346,            0.027408,            0.057386,           0.0054115,             0.97136,             0.95497,             0.97256,             0.84606,            0.020031,            0.073169,           0.0042728,           0.0096585,           0.0096585,           0.0096585
                 347,            0.027339,            0.056273,           0.0055591,             0.97316,             0.95503,             0.97488,             0.84789,            0.019991,            0.073762,           0.0041423,           0.0096575,           0.0096575,           0.0096575
                 348,             0.02762,            0.057509,           0.0055096,             0.97522,             0.95796,             0.97597,             0.85199,            0.019827,            0.073909,           0.0040171,           0.0096565,           0.0096565,           0.0096565
                 349,            0.027605,            0.057439,           0.0053798,             0.98037,             0.95819,             0.97726,             0.85184,             0.01987,            0.072622,           0.0039385,           0.0096555,           0.0096555,           0.0096555
                 350,            0.028121,             0.05785,           0.0057489,             0.97667,             0.95572,             0.97718,              0.8504,            0.019867,            0.072943,           0.0040738,           0.0096545,           0.0096545,           0.0096545
                 351,            0.028001,            0.058402,           0.0055364,             0.97092,             0.95713,             0.97718,             0.84879,            0.019829,            0.071685,           0.0041087,           0.0096535,           0.0096535,           0.0096535
                 352,            0.027924,            0.057048,           0.0055665,             0.97347,             0.96004,             0.97724,             0.85206,            0.019803,             0.07157,            0.004081,           0.0096525,           0.0096525,           0.0096525
                 353,             0.02705,            0.054909,           0.0054918,             0.97361,             0.95748,             0.97741,             0.85479,            0.019727,            0.071953,           0.0039765,           0.0096515,           0.0096515,           0.0096515
                 354,            0.027694,            0.058293,           0.0055226,             0.97438,             0.95619,             0.97511,             0.84937,             0.01985,            0.075018,           0.0039534,           0.0096505,           0.0096505,           0.0096505
                 355,            0.027219,            0.056868,           0.0054109,             0.97528,             0.95484,             0.97444,             0.84486,            0.019886,            0.074944,           0.0039887,           0.0096495,           0.0096495,           0.0096495
                 356,            0.027631,            0.056229,           0.0054407,             0.97304,             0.95274,             0.97513,             0.85235,            0.019854,            0.074738,           0.0039028,           0.0096486,           0.0096486,           0.0096486
                 357,            0.027888,            0.058236,           0.0053613,             0.96918,             0.95069,             0.97443,             0.85269,             0.01982,            0.074486,           0.0040015,           0.0096476,           0.0096476,           0.0096476
                 358,            0.027115,            0.056571,           0.0055088,             0.96655,             0.95416,             0.97528,             0.84798,             0.01979,            0.074195,           0.0040057,           0.0096466,           0.0096466,           0.0096466
                 359,            0.026865,            0.056308,           0.0053673,             0.96821,             0.95569,             0.97566,             0.84783,            0.019886,            0.074786,           0.0039563,           0.0096456,           0.0096456,           0.0096456
                 360,            0.027732,            0.058088,           0.0056676,             0.96934,             0.95863,             0.97811,             0.85383,            0.019908,            0.073873,           0.0040438,           0.0096446,           0.0096446,           0.0096446
                 361,            0.027825,            0.057102,           0.0055338,             0.96988,             0.95985,             0.97988,             0.85597,            0.019834,            0.073064,           0.0039396,           0.0096436,           0.0096436,           0.0096436
                 362,            0.027835,            0.057167,           0.0054526,             0.97109,              0.9628,             0.97973,             0.85338,            0.019884,            0.073046,           0.0039664,           0.0096426,           0.0096426,           0.0096426
                 363,            0.027679,            0.057182,           0.0056891,             0.97044,             0.96368,             0.97934,             0.85317,            0.019895,            0.073459,           0.0040538,           0.0096416,           0.0096416,           0.0096416
                 364,             0.02692,             0.05646,           0.0053683,             0.97143,             0.96141,             0.97799,             0.84986,            0.019981,            0.073061,           0.0040865,           0.0096406,           0.0096406,           0.0096406
                 365,            0.027318,            0.056325,           0.0053822,             0.97393,             0.96068,             0.97716,             0.84773,            0.020004,            0.073417,           0.0040591,           0.0096396,           0.0096396,           0.0096396
                 366,            0.027345,            0.057242,           0.0054144,             0.97265,             0.95897,             0.97492,             0.85101,            0.019958,            0.074733,           0.0040858,           0.0096387,           0.0096387,           0.0096387
                 367,            0.027257,            0.056059,           0.0054664,             0.97185,             0.95922,             0.97301,             0.84895,            0.019882,            0.074624,           0.0039775,           0.0096377,           0.0096377,           0.0096377
                 368,            0.027841,            0.056578,           0.0054963,             0.97323,             0.95855,             0.97483,             0.84983,            0.019839,            0.073893,           0.0039056,           0.0096367,           0.0096367,           0.0096367
                 369,            0.027264,            0.056344,             0.00553,             0.97735,             0.96182,             0.97618,             0.85225,             0.01981,            0.072658,           0.0040167,           0.0096357,           0.0096357,           0.0096357
                 370,            0.026878,            0.057155,           0.0053174,             0.97424,             0.96022,             0.97426,             0.85325,             0.01986,            0.073008,           0.0040505,           0.0096347,           0.0096347,           0.0096347
                 371,             0.02731,            0.056074,            0.005392,             0.97431,             0.96222,              0.9751,             0.85507,              0.0198,             0.07281,           0.0040821,           0.0096337,           0.0096337,           0.0096337
                 372,            0.028131,            0.057575,           0.0056502,             0.97322,             0.96048,             0.97624,             0.85132,            0.019869,            0.072951,           0.0041623,           0.0096327,           0.0096327,           0.0096327
                 373,            0.027605,            0.058299,           0.0054957,             0.97285,              0.9601,             0.97469,             0.84976,             0.01989,            0.074656,           0.0041493,           0.0096317,           0.0096317,           0.0096317
                 374,            0.027042,            0.056064,           0.0056068,              0.9692,             0.95515,              0.9755,             0.85341,            0.019963,            0.075419,           0.0043328,           0.0096307,           0.0096307,           0.0096307
                 375,             0.02777,            0.057425,           0.0055434,             0.97124,             0.94838,             0.97477,             0.84854,            0.019956,            0.076353,           0.0044995,           0.0096297,           0.0096297,           0.0096297
                 376,              0.0277,            0.056525,           0.0054119,             0.96888,             0.95751,             0.97388,             0.84815,            0.019917,             0.07522,           0.0043864,           0.0096288,           0.0096288,           0.0096288
                 377,            0.027379,            0.057218,            0.005349,              0.9655,              0.9576,             0.97043,             0.85063,            0.019899,            0.075248,           0.0042377,           0.0096278,           0.0096278,           0.0096278
                 378,            0.027163,            0.056571,           0.0054419,             0.96853,             0.95672,             0.97342,              0.8516,             0.01999,            0.074488,           0.0041864,           0.0096268,           0.0096268,           0.0096268
                 379,            0.027893,            0.057811,           0.0054905,             0.97086,             0.95849,              0.9738,             0.85479,             0.01992,            0.074161,            0.004199,           0.0096258,           0.0096258,           0.0096258
                 380,            0.027781,            0.057197,             0.00549,             0.96939,             0.95727,             0.97365,             0.85316,            0.019894,            0.073479,            0.004267,           0.0096248,           0.0096248,           0.0096248
                 381,            0.026659,            0.055456,           0.0052885,             0.96778,             0.96039,             0.97335,             0.85666,            0.019905,            0.072921,           0.0042863,           0.0096238,           0.0096238,           0.0096238
                 382,            0.027269,            0.055858,           0.0053699,             0.97059,             0.95625,             0.97111,             0.85603,            0.019893,            0.072627,           0.0043621,           0.0096228,           0.0096228,           0.0096228
                 383,            0.027879,            0.057079,           0.0055113,             0.97156,             0.95802,             0.96936,             0.84822,            0.019979,            0.072603,           0.0042693,           0.0096218,           0.0096218,           0.0096218
                 384,            0.027317,            0.055159,           0.0055629,             0.97233,             0.95283,             0.97265,             0.85088,            0.019896,            0.072717,           0.0042351,           0.0096208,           0.0096208,           0.0096208
                 385,            0.027678,             0.05758,           0.0057261,             0.97316,             0.94953,             0.97158,              0.8437,            0.019918,            0.071428,           0.0042427,           0.0096198,           0.0096198,           0.0096198
                 386,            0.027563,            0.055533,            0.005316,             0.97183,             0.95369,               0.971,             0.84458,            0.020115,            0.072328,           0.0042977,           0.0096188,           0.0096188,           0.0096188
                 387,            0.027194,            0.055983,           0.0055055,             0.97302,             0.95806,             0.97093,             0.84539,            0.020135,            0.072431,           0.0043161,           0.0096179,           0.0096179,           0.0096179
                 388,            0.026715,            0.055397,           0.0054548,             0.97212,              0.9578,             0.97154,             0.84074,            0.020128,            0.072691,           0.0043212,           0.0096169,           0.0096169,           0.0096169
                 389,            0.027785,             0.05624,           0.0054506,             0.97265,             0.95989,             0.97309,             0.84776,             0.02013,            0.072884,           0.0042566,           0.0096159,           0.0096159,           0.0096159
                 390,            0.027348,            0.056864,           0.0055031,             0.97603,             0.96028,              0.9744,             0.85144,            0.019965,            0.071785,           0.0042071,           0.0096149,           0.0096149,           0.0096149
                 391,            0.027118,             0.05652,           0.0055128,             0.97494,             0.96033,             0.97682,             0.84884,            0.019964,            0.072628,           0.0042132,           0.0096139,           0.0096139,           0.0096139
                 392,            0.027821,             0.05854,            0.005574,             0.97307,             0.96205,             0.97766,             0.85303,            0.019937,            0.072151,           0.0041579,           0.0096129,           0.0096129,           0.0096129
                 393,            0.027739,            0.057319,           0.0053952,                0.97,             0.95806,               0.976,             0.85193,            0.019842,            0.071991,           0.0040685,           0.0096119,           0.0096119,           0.0096119
                 394,            0.026877,            0.056455,           0.0053778,             0.97697,             0.96145,             0.97701,             0.85156,            0.019866,            0.073119,           0.0040356,           0.0096109,           0.0096109,           0.0096109
                 395,            0.028102,            0.057062,           0.0054845,             0.97396,             0.96126,             0.97628,             0.85026,            0.019881,            0.074125,           0.0040246,           0.0096099,           0.0096099,           0.0096099
                 396,             0.02758,            0.056233,           0.0054781,             0.97216,             0.96163,             0.97585,             0.84952,             0.01979,            0.073648,           0.0040144,            0.009609,            0.009609,            0.009609
                 397,             0.02748,            0.056054,           0.0055125,             0.97088,             0.96205,             0.97723,             0.84991,            0.019769,             0.07254,           0.0040844,            0.009608,            0.009608,            0.009608
                 398,            0.027333,            0.056564,           0.0054543,             0.96718,             0.96334,             0.97813,             0.85049,            0.019639,            0.071807,           0.0042764,            0.009607,            0.009607,            0.009607
