               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 586,            0.041915,            0.038134,             0.01724,             0.92401,             0.56978,             0.70074,             0.44258,            0.031354,            0.028068,            0.014474,           0.0080695,           0.0080695,           0.0080695
                 587,            0.038324,              0.0285,            0.017864,             0.88549,             0.57665,             0.68886,             0.42736,            0.028514,             0.02846,            0.014462,           0.0080662,           0.0080662,           0.0080662
                 588,            0.030764,            0.034684,             0.01457,             0.88549,             0.57665,             0.68886,             0.42736,            0.028514,             0.02846,            0.014462,           0.0080629,           0.0080629,           0.0080629
                 589,              0.0337,            0.034944,            0.017671,             0.92837,             0.56689,             0.70233,             0.45636,            0.029051,               0.028,            0.014375,           0.0080596,           0.0080596,           0.0080596
                 590,            0.036112,             0.03449,            0.014429,             0.92837,             0.56689,             0.70233,             0.45636,            0.029051,               0.028,            0.014375,           0.0080563,           0.0080563,           0.0080563
                 591,             0.03487,             0.03071,            0.015578,             0.92773,             0.58248,             0.70988,             0.48943,             0.02395,            0.027123,            0.014136,            0.008053,            0.008053,            0.008053
                 592,            0.030173,            0.034463,            0.014962,             0.92773,             0.58248,             0.70988,             0.48943,             0.02395,            0.027123,            0.014136,           0.0080497,           0.0080497,           0.0080497
                 593,            0.029522,             0.03328,            0.014719,             0.92903,             0.58599,             0.71491,             0.45368,            0.026514,            0.028152,            0.013735,           0.0080464,           0.0080464,           0.0080464
                 594,            0.028976,            0.029347,            0.017198,             0.92903,             0.58599,             0.71491,             0.45368,            0.026514,            0.028152,            0.013735,           0.0080431,           0.0080431,           0.0080431
                 595,            0.035014,            0.033736,            0.013617,             0.92636,             0.58571,              0.7127,             0.47586,            0.026765,            0.027068,            0.013685,           0.0080398,           0.0080398,           0.0080398
                 596,            0.034173,            0.036392,            0.015332,             0.92636,             0.58571,              0.7127,             0.47586,            0.026765,            0.027068,            0.013685,           0.0080365,           0.0080365,           0.0080365
                 597,            0.036229,            0.032327,            0.015823,              0.9329,             0.58114,              0.7157,              0.4565,            0.028075,            0.026986,            0.013544,           0.0080332,           0.0080332,           0.0080332
                 598,            0.034526,            0.035409,            0.014411,              0.9329,             0.58114,              0.7157,              0.4565,            0.028075,            0.026986,            0.013544,           0.0080299,           0.0080299,           0.0080299
                 599,            0.037317,            0.033442,            0.016283,             0.92606,             0.58381,             0.70531,             0.43738,            0.028936,            0.027417,            0.013519,           0.0080266,           0.0080266,           0.0080266
                 600,            0.033798,            0.029912,            0.014549,             0.92606,             0.58381,             0.70531,             0.43738,            0.028936,            0.027417,            0.013519,           0.0080233,           0.0080233,           0.0080233
                 601,            0.037707,            0.032653,            0.014894,             0.92679,             0.58201,             0.71199,             0.44192,            0.028193,            0.028111,            0.013429,             0.00802,             0.00802,             0.00802
                 602,            0.031579,            0.031883,            0.019613,             0.92679,             0.58201,             0.71199,             0.44192,            0.028193,            0.028111,            0.013429,           0.0080167,           0.0080167,           0.0080167
                 603,            0.033917,            0.031561,            0.015963,             0.91533,             0.58503,             0.71248,             0.49552,             0.02342,            0.026691,            0.013457,           0.0080134,           0.0080134,           0.0080134
                 604,            0.031754,            0.038253,             0.01517,             0.91533,             0.58503,             0.71248,             0.49552,             0.02342,            0.026691,            0.013457,           0.0080101,           0.0080101,           0.0080101
                 605,            0.030277,            0.029286,            0.014176,             0.91697,             0.57999,             0.71753,             0.44912,            0.027332,            0.028016,            0.013402,           0.0080068,           0.0080068,           0.0080068
                 606,             0.03204,            0.029265,            0.019221,             0.91697,             0.57999,             0.71753,             0.44912,            0.027332,            0.028016,            0.013402,           0.0080035,           0.0080035,           0.0080035
                 607,            0.033399,            0.037552,            0.020529,             0.93193,             0.58781,              0.7276,             0.50043,            0.023651,            0.026657,            0.013329,           0.0080002,           0.0080002,           0.0080002
                 608,            0.029414,            0.030443,            0.018715,             0.93193,             0.58781,              0.7276,             0.50043,            0.023651,            0.026657,            0.013329,           0.0079969,           0.0079969,           0.0079969
                 609,            0.030517,            0.031793,             0.01283,             0.88842,             0.58387,             0.72302,             0.47148,            0.027353,            0.027418,            0.013281,           0.0079936,           0.0079936,           0.0079936
                 610,            0.033091,            0.028775,             0.01675,             0.88842,             0.58387,             0.72302,             0.47148,            0.027353,            0.027418,            0.013281,           0.0079903,           0.0079903,           0.0079903
                 611,            0.034423,            0.039524,            0.015643,             0.94153,             0.59104,              0.7266,             0.47536,            0.024881,            0.027386,            0.013272,            0.007987,            0.007987,            0.007987
                 612,            0.031933,            0.035513,            0.013658,             0.94153,             0.59104,              0.7266,             0.47536,            0.024881,            0.027386,            0.013272,           0.0079837,           0.0079837,           0.0079837
                 613,            0.028635,            0.030525,            0.016872,             0.94516,             0.57169,             0.72002,             0.49396,            0.023544,            0.026268,            0.013217,           0.0079804,           0.0079804,           0.0079804
                 614,            0.031821,            0.033493,            0.015251,             0.94516,             0.57169,             0.72002,             0.49396,            0.023544,            0.026268,            0.013217,           0.0079771,           0.0079771,           0.0079771
                 615,            0.030569,            0.039652,            0.015109,             0.94117,             0.58041,             0.72963,             0.46775,            0.027888,            0.027485,            0.013129,           0.0079738,           0.0079738,           0.0079738
                 616,            0.030782,            0.026342,             0.01304,             0.94117,             0.58041,             0.72963,             0.46775,            0.027888,            0.027485,            0.013129,           0.0079705,           0.0079705,           0.0079705
                 617,            0.033343,              0.0242,            0.018226,              0.9157,             0.56482,             0.72498,             0.43018,             0.02732,            0.028052,            0.012984,           0.0079672,           0.0079672,           0.0079672
                 618,            0.037874,            0.030633,            0.022922,              0.9157,             0.56482,             0.72498,             0.43018,             0.02732,            0.028052,            0.012984,           0.0079639,           0.0079639,           0.0079639
                 619,            0.032353,            0.030787,            0.016464,             0.93682,             0.58052,             0.73612,             0.46184,            0.027727,            0.028188,            0.012935,           0.0079606,           0.0079606,           0.0079606
                 620,            0.032051,            0.034274,            0.014527,             0.93682,             0.58052,             0.73612,             0.46184,            0.027727,            0.028188,            0.012935,           0.0079573,           0.0079573,           0.0079573
                 621,             0.03348,             0.03018,            0.016659,             0.94151,             0.57873,             0.74118,             0.52811,            0.024719,            0.026694,            0.012854,            0.007954,            0.007954,            0.007954
                 622,             0.02862,            0.028357,            0.016041,             0.94151,             0.57873,             0.74118,             0.52811,            0.024719,            0.026694,            0.012854,           0.0079507,           0.0079507,           0.0079507
                 623,            0.031847,            0.032084,              0.0172,             0.93227,              0.5849,             0.74787,             0.47649,            0.024118,            0.027057,            0.012775,           0.0079474,           0.0079474,           0.0079474
                 624,            0.031282,            0.033394,            0.013912,             0.93227,              0.5849,             0.74787,             0.47649,            0.024118,            0.027057,            0.012775,           0.0079441,           0.0079441,           0.0079441
                 625,            0.029841,            0.031798,            0.017278,             0.92753,             0.59182,             0.73901,             0.48542,            0.025942,            0.027215,              0.0127,           0.0079408,           0.0079408,           0.0079408
                 626,            0.031802,            0.026691,            0.017943,             0.92753,             0.59182,             0.73901,             0.48542,            0.025942,            0.027215,              0.0127,           0.0079375,           0.0079375,           0.0079375
                 627,             0.03236,            0.038537,             0.01447,             0.94627,             0.58658,             0.74196,             0.49192,            0.024103,            0.026118,            0.012638,           0.0079342,           0.0079342,           0.0079342
                 628,             0.02928,            0.036089,            0.014135,             0.94627,             0.58658,             0.74196,             0.49192,            0.024103,            0.026118,            0.012638,           0.0079309,           0.0079309,           0.0079309
                 629,            0.030097,            0.029713,            0.014738,             0.93649,             0.59011,             0.73765,             0.49187,             0.02384,            0.026575,            0.012587,           0.0079276,           0.0079276,           0.0079276
                 630,            0.032514,            0.036836,            0.014792,             0.93649,             0.59011,             0.73765,             0.49187,             0.02384,            0.026575,            0.012587,           0.0079243,           0.0079243,           0.0079243
                 631,            0.032166,            0.034996,            0.013635,             0.93926,             0.59625,             0.73319,             0.44872,            0.030854,            0.026947,            0.012469,            0.007921,            0.007921,            0.007921
                 632,            0.037519,            0.027388,            0.015699,             0.93926,             0.59625,             0.73319,             0.44872,            0.030854,            0.026947,            0.012469,           0.0079177,           0.0079177,           0.0079177
                 633,            0.040288,             0.03411,            0.014719,             0.94302,             0.59477,             0.74032,             0.51135,            0.024074,            0.025832,            0.012411,           0.0079144,           0.0079144,           0.0079144
                 634,            0.027639,            0.034207,            0.013521,             0.94302,             0.59477,             0.74032,             0.51135,            0.024074,            0.025832,            0.012411,           0.0079111,           0.0079111,           0.0079111
                 635,            0.029119,            0.030949,            0.016572,             0.94243,             0.58946,               0.738,             0.45736,            0.024872,            0.026838,            0.012281,           0.0079078,           0.0079078,           0.0079078
                 636,            0.030375,             0.03191,            0.017468,             0.94243,             0.58946,               0.738,             0.45736,            0.024872,            0.026838,            0.012281,           0.0079045,           0.0079045,           0.0079045
                 637,            0.031236,            0.032438,            0.014782,              0.9138,             0.59307,             0.74141,             0.45185,            0.027368,            0.028119,            0.012285,           0.0079012,           0.0079012,           0.0079012
                 638,             0.04453,            0.036507,            0.013836,              0.9138,             0.59307,             0.74141,             0.45185,            0.027368,            0.028119,            0.012285,           0.0078979,           0.0078979,           0.0078979
                 639,            0.032955,            0.032624,            0.018888,             0.91851,             0.59008,             0.73476,             0.41162,            0.026988,            0.028204,            0.012189,           0.0078946,           0.0078946,           0.0078946
                 640,            0.033027,            0.029454,            0.013817,             0.91851,             0.59008,             0.73476,             0.41162,            0.026988,            0.028204,            0.012189,           0.0078913,           0.0078913,           0.0078913
                 641,            0.033798,            0.030359,            0.013776,             0.92424,             0.59106,             0.74769,             0.49904,            0.025029,            0.027584,            0.012186,            0.007888,            0.007888,            0.007888
                 642,            0.028217,            0.025942,            0.015541,             0.92424,             0.59106,             0.74769,             0.49904,            0.025029,            0.027584,            0.012186,           0.0078847,           0.0078847,           0.0078847
                 643,            0.031561,            0.034472,            0.012528,             0.93899,             0.59135,             0.75071,             0.54066,            0.025883,            0.026443,            0.012315,           0.0078814,           0.0078814,           0.0078814
                 644,            0.030438,            0.033737,            0.015957,             0.93899,             0.59135,             0.75071,             0.54066,            0.025883,            0.026443,            0.012315,           0.0078781,           0.0078781,           0.0078781
                 645,            0.030992,            0.030926,            0.015342,             0.94435,             0.59504,             0.75615,             0.55214,            0.021809,            0.026577,            0.012317,           0.0078748,           0.0078748,           0.0078748
                 646,            0.030343,            0.040001,            0.014195,             0.94435,             0.59504,             0.75615,             0.55214,            0.021809,            0.026577,            0.012317,           0.0078715,           0.0078715,           0.0078715
                 647,            0.028269,            0.033956,            0.014598,             0.94309,              0.6029,              0.7575,             0.53306,            0.023342,            0.025993,            0.012434,           0.0078682,           0.0078682,           0.0078682
                 648,             0.02445,            0.023312,            0.015217,             0.94309,              0.6029,              0.7575,             0.53306,            0.023342,            0.025993,            0.012434,           0.0078649,           0.0078649,           0.0078649
                 649,             0.03259,            0.025374,            0.019329,             0.94789,             0.59733,             0.75184,             0.49106,            0.026811,            0.027317,            0.012326,           0.0078616,           0.0078616,           0.0078616
                 650,            0.033007,            0.037525,            0.013071,             0.94789,             0.59733,             0.75184,             0.49106,            0.026811,            0.027317,            0.012326,           0.0078583,           0.0078583,           0.0078583
                 651,            0.034947,            0.032536,            0.014087,             0.94427,             0.59092,             0.75027,             0.50481,             0.02467,            0.027329,            0.012285,            0.007855,            0.007855,            0.007855
                 652,            0.030034,            0.032633,            0.018117,             0.94427,             0.59092,             0.75027,             0.50481,             0.02467,            0.027329,            0.012285,           0.0078517,           0.0078517,           0.0078517
                 653,            0.033147,            0.032719,            0.014091,             0.93526,              0.5892,             0.75276,             0.46962,            0.025108,            0.027357,            0.011969,           0.0078484,           0.0078484,           0.0078484
                 654,            0.033372,            0.035205,            0.011382,             0.93526,              0.5892,             0.75276,             0.46962,            0.025108,            0.027357,            0.011969,           0.0078451,           0.0078451,           0.0078451
                 655,            0.033025,             0.02868,            0.014265,              0.9213,             0.59238,             0.75566,             0.50111,            0.025731,            0.027374,            0.011808,           0.0078418,           0.0078418,           0.0078418
                 656,            0.032727,            0.031212,            0.012239,              0.9213,             0.59238,             0.75566,             0.50111,            0.025731,            0.027374,            0.011808,           0.0078385,           0.0078385,           0.0078385
                 657,            0.031452,            0.034148,             0.01347,             0.93353,             0.59781,             0.76605,             0.49635,            0.023643,            0.027262,            0.011636,           0.0078352,           0.0078352,           0.0078352
                 658,            0.033046,            0.036575,            0.014336,             0.93353,             0.59781,             0.76605,             0.49635,            0.023643,            0.027262,            0.011636,           0.0078319,           0.0078319,           0.0078319
                 659,            0.032036,            0.031643,            0.014189,             0.95882,             0.58338,             0.77031,              0.4529,            0.028271,            0.027469,            0.011624,           0.0078286,           0.0078286,           0.0078286
                 660,            0.033693,            0.038103,            0.013251,             0.95882,             0.58338,             0.77031,              0.4529,            0.028271,            0.027469,            0.011624,           0.0078253,           0.0078253,           0.0078253
                 661,            0.032894,            0.024431,            0.017087,             0.95405,             0.59178,              0.7698,             0.47294,            0.026106,            0.026809,            0.011567,            0.007822,            0.007822,            0.007822
                 662,            0.029885,            0.027559,            0.015367,             0.95405,             0.59178,              0.7698,             0.47294,            0.026106,            0.026809,            0.011567,           0.0078187,           0.0078187,           0.0078187
                 663,            0.032435,            0.028554,            0.014302,             0.93402,              0.5894,             0.76792,             0.51692,            0.023801,            0.026514,            0.011609,           0.0078154,           0.0078154,           0.0078154
                 664,            0.029292,            0.037569,             0.01266,             0.93402,              0.5894,             0.76792,             0.51692,            0.023801,            0.026514,            0.011609,           0.0078121,           0.0078121,           0.0078121
                 665,            0.029651,            0.031855,            0.015259,             0.94484,             0.58898,             0.77072,             0.51822,            0.026589,            0.026014,             0.01159,           0.0078088,           0.0078088,           0.0078088
                 666,            0.030181,            0.021715,            0.017469,             0.94484,             0.58898,             0.77072,             0.51822,            0.026589,            0.026014,             0.01159,           0.0078055,           0.0078055,           0.0078055
                 667,            0.032871,             0.04188,            0.013071,             0.92777,             0.58738,             0.76422,              0.5216,            0.025981,            0.026765,            0.011708,           0.0078022,           0.0078022,           0.0078022
                 668,            0.034902,            0.031811,            0.013865,             0.92777,             0.58738,             0.76422,              0.5216,            0.025981,            0.026765,            0.011708,           0.0077989,           0.0077989,           0.0077989
                 669,             0.03348,            0.036565,            0.016345,             0.94067,             0.59212,             0.76365,             0.45066,            0.026889,            0.028208,            0.011733,           0.0077956,           0.0077956,           0.0077956
                 670,            0.033478,            0.031944,            0.016254,             0.94067,             0.59212,             0.76365,             0.45066,            0.026889,            0.028208,            0.011733,           0.0077923,           0.0077923,           0.0077923
                 671,            0.033159,            0.035081,            0.013352,             0.94961,              0.5913,             0.76818,             0.52437,            0.025189,            0.027087,            0.011785,            0.007789,            0.007789,            0.007789
                 672,             0.03069,            0.031288,            0.015803,             0.94961,              0.5913,             0.76818,             0.52437,            0.025189,            0.027087,            0.011785,           0.0077857,           0.0077857,           0.0077857
                 673,            0.032194,             0.03692,            0.015392,             0.95068,             0.59586,             0.76494,             0.49259,            0.025227,            0.027643,            0.011769,           0.0077824,           0.0077824,           0.0077824
                 674,            0.031643,            0.033873,            0.013109,             0.95068,             0.59586,             0.76494,             0.49259,            0.025227,            0.027643,            0.011769,           0.0077791,           0.0077791,           0.0077791
                 675,             0.02967,            0.032435,            0.012049,             0.94249,             0.59665,             0.76693,             0.53931,            0.024018,            0.026718,            0.011805,           0.0077758,           0.0077758,           0.0077758
                 676,            0.029617,            0.030923,            0.013852,             0.94249,             0.59665,             0.76693,             0.53931,            0.024018,            0.026718,            0.011805,           0.0077725,           0.0077725,           0.0077725
                 677,            0.028743,            0.024401,            0.017733,             0.93448,             0.59706,             0.76468,             0.44493,            0.025883,            0.028486,            0.011704,           0.0077692,           0.0077692,           0.0077692
                 678,            0.031104,            0.031792,             0.01207,             0.93448,             0.59706,             0.76468,             0.44493,            0.025883,            0.028486,            0.011704,           0.0077659,           0.0077659,           0.0077659
                 679,            0.031633,            0.028172,            0.016944,             0.87168,              0.6484,             0.76783,             0.54462,            0.025687,             0.02701,            0.011634,           0.0077626,           0.0077626,           0.0077626
                 680,            0.028716,            0.035814,            0.012046,             0.87168,              0.6484,             0.76783,             0.54462,            0.025687,             0.02701,            0.011634,           0.0077593,           0.0077593,           0.0077593
                 681,            0.031196,            0.031534,            0.015568,             0.87462,             0.64846,             0.76689,             0.53808,            0.025911,            0.026603,            0.011563,            0.007756,            0.007756,            0.007756
                 682,            0.036604,            0.034864,            0.012537,             0.87462,             0.64846,             0.76689,             0.53808,            0.025911,            0.026603,            0.011563,           0.0077527,           0.0077527,           0.0077527
                 683,            0.029574,            0.030213,            0.011483,             0.87235,              0.6518,             0.76544,             0.53488,            0.024158,            0.026249,            0.011449,           0.0077494,           0.0077494,           0.0077494
                 684,            0.030607,            0.034835,            0.012764,             0.87235,              0.6518,             0.76544,             0.53488,            0.024158,            0.026249,            0.011449,           0.0077461,           0.0077461,           0.0077461
                 685,            0.031595,            0.031804,            0.014558,             0.95125,             0.58997,             0.76009,             0.50467,            0.024288,            0.027162,            0.011357,           0.0077428,           0.0077428,           0.0077428
                 686,            0.030776,            0.029099,            0.013258,             0.95125,             0.58997,             0.76009,             0.50467,            0.024288,            0.027162,            0.011357,           0.0077395,           0.0077395,           0.0077395
                 687,            0.033307,            0.032087,            0.019412,             0.87916,             0.64775,             0.76054,              0.5247,            0.023185,            0.026446,            0.011196,           0.0077362,           0.0077362,           0.0077362
                 688,            0.031588,            0.030089,            0.016735,             0.87916,             0.64775,             0.76054,              0.5247,            0.023185,            0.026446,            0.011196,           0.0077329,           0.0077329,           0.0077329
                 689,            0.030828,            0.038699,            0.012334,             0.96825,               0.593,             0.75606,             0.51307,            0.027362,            0.026658,            0.011121,           0.0077296,           0.0077296,           0.0077296
                 690,            0.033477,            0.031023,            0.012025,             0.96825,               0.593,             0.75606,             0.51307,            0.027362,            0.026658,            0.011121,           0.0077263,           0.0077263,           0.0077263
                 691,             0.03727,            0.042446,            0.014568,             0.96802,             0.59244,             0.75332,             0.53524,            0.024844,            0.025882,            0.011173,            0.007723,            0.007723,            0.007723
                 692,            0.030639,            0.027459,            0.014426,             0.96802,             0.59244,             0.75332,             0.53524,            0.024844,            0.025882,            0.011173,           0.0077197,           0.0077197,           0.0077197
                 693,            0.029035,            0.031416,            0.013716,             0.91388,             0.60157,             0.75377,             0.51442,            0.022988,            0.025713,            0.011184,           0.0077164,           0.0077164,           0.0077164
                 694,            0.028393,             0.03421,            0.013107,             0.91388,             0.60157,             0.75377,             0.51442,            0.022988,            0.025713,            0.011184,           0.0077131,           0.0077131,           0.0077131
                 695,            0.031853,            0.037241,            0.011741,             0.92302,              0.6093,             0.74792,             0.52108,            0.028022,            0.025912,            0.011262,           0.0077098,           0.0077098,           0.0077098
                 696,            0.035821,            0.040691,            0.010634,             0.92302,              0.6093,             0.74792,             0.52108,            0.028022,            0.025912,            0.011262,           0.0077065,           0.0077065,           0.0077065
                 697,            0.033086,            0.030945,             0.01181,             0.91724,             0.62367,             0.75175,             0.48585,            0.025537,            0.026257,            0.011216,           0.0077032,           0.0077032,           0.0077032
                 698,            0.031787,            0.041166,            0.012698,             0.91724,             0.62367,             0.75175,             0.48585,            0.025537,            0.026257,            0.011216,           0.0076999,           0.0076999,           0.0076999
                 699,            0.033406,            0.033652,             0.01278,              0.9357,             0.64507,             0.75731,             0.52563,            0.022874,            0.025662,            0.011217,           0.0076966,           0.0076966,           0.0076966
                 700,            0.029117,            0.035471,              0.0143,              0.9357,             0.64507,             0.75731,             0.52563,            0.022874,            0.025662,            0.011217,           0.0076933,           0.0076933,           0.0076933
                 701,            0.030168,            0.028537,            0.012839,             0.91809,             0.64869,             0.75679,              0.5344,            0.024434,            0.026288,            0.011178,             0.00769,             0.00769,             0.00769
                 702,             0.03221,            0.026891,            0.012778,             0.91809,             0.64869,             0.75679,              0.5344,            0.024434,            0.026288,            0.011178,           0.0076867,           0.0076867,           0.0076867
                 703,            0.029527,            0.030412,            0.014849,               0.913,             0.64958,             0.75793,             0.51993,            0.024007,             0.02649,             0.01111,           0.0076834,           0.0076834,           0.0076834
                 704,            0.029938,            0.027559,            0.013596,               0.913,             0.64958,             0.75793,             0.51993,            0.024007,             0.02649,             0.01111,           0.0076801,           0.0076801,           0.0076801
                 705,            0.034055,            0.037482,            0.014782,             0.92375,             0.64391,             0.76818,             0.53486,            0.024387,            0.026164,            0.011018,           0.0076768,           0.0076768,           0.0076768
                 706,             0.03504,            0.037799,            0.011368,             0.92375,             0.64391,             0.76818,             0.53486,            0.024387,            0.026164,            0.011018,           0.0076735,           0.0076735,           0.0076735
                 707,            0.028969,            0.032383,            0.014393,             0.91009,             0.64385,              0.7685,              0.5303,            0.023352,            0.026101,            0.010955,           0.0076702,           0.0076702,           0.0076702
                 708,             0.03101,            0.030821,            0.014225,             0.91009,             0.64385,              0.7685,              0.5303,            0.023352,            0.026101,            0.010955,           0.0076669,           0.0076669,           0.0076669
                 709,             0.03004,            0.031452,            0.011184,             0.91197,             0.64286,             0.75432,             0.45297,            0.027793,            0.027837,            0.011025,           0.0076636,           0.0076636,           0.0076636
                 710,            0.032118,            0.034899,            0.012335,             0.91197,             0.64286,             0.75432,             0.45297,            0.027793,            0.027837,            0.011025,           0.0076603,           0.0076603,           0.0076603
                 711,            0.032246,            0.029907,             0.01214,             0.93004,             0.64288,             0.75463,             0.53119,            0.024475,            0.026335,            0.011029,            0.007657,            0.007657,            0.007657
                 712,            0.032803,            0.036893,            0.011154,             0.93004,             0.64288,             0.75463,             0.53119,            0.024475,            0.026335,            0.011029,           0.0076537,           0.0076537,           0.0076537
                 713,            0.035321,            0.033669,            0.011826,             0.92158,             0.63957,             0.74719,             0.48451,            0.027905,            0.026951,            0.011335,           0.0076504,           0.0076504,           0.0076504
                 714,             0.03465,            0.032666,             0.01168,             0.92158,             0.63957,             0.74719,             0.48451,            0.027905,            0.026951,            0.011335,           0.0076471,           0.0076471,           0.0076471
                 715,            0.032782,            0.033069,            0.015238,             0.93277,             0.63889,             0.75254,              0.5519,            0.024301,            0.025387,            0.011149,           0.0076438,           0.0076438,           0.0076438
                 716,            0.031707,            0.031825,            0.014164,             0.93277,             0.63889,             0.75254,              0.5519,            0.024301,            0.025387,            0.011149,           0.0076405,           0.0076405,           0.0076405
                 717,            0.032766,             0.03348,            0.013021,             0.94314,             0.63984,             0.75639,             0.54258,            0.023258,            0.025329,             0.01095,           0.0076372,           0.0076372,           0.0076372
                 718,            0.028061,            0.030302,            0.012304,             0.94314,             0.63984,             0.75639,             0.54258,            0.023258,            0.025329,             0.01095,           0.0076339,           0.0076339,           0.0076339
                 719,            0.028101,            0.035036,            0.012191,             0.93842,             0.63966,             0.76366,             0.56601,            0.022387,            0.025099,            0.010751,           0.0076306,           0.0076306,           0.0076306
                 720,             0.03153,            0.035801,            0.012874,             0.93842,             0.63966,             0.76366,             0.56601,            0.022387,            0.025099,            0.010751,           0.0076273,           0.0076273,           0.0076273
                 721,            0.027131,            0.028454,            0.013054,             0.95579,             0.64094,             0.77162,             0.51948,            0.022297,            0.025753,            0.010515,            0.007624,            0.007624,            0.007624
                 722,            0.026964,             0.02876,            0.014345,             0.95579,             0.64094,             0.77162,             0.51948,            0.022297,            0.025753,            0.010515,           0.0076207,           0.0076207,           0.0076207
                 723,            0.029523,            0.035269,            0.012415,             0.93889,             0.64195,             0.77314,             0.53686,            0.022806,            0.025997,             0.01034,           0.0076174,           0.0076174,           0.0076174
                 724,            0.030748,            0.035978,            0.010451,             0.93889,             0.64195,             0.77314,             0.53686,            0.022806,            0.025997,             0.01034,           0.0076141,           0.0076141,           0.0076141
                 725,            0.024752,            0.031003,            0.011431,             0.91607,             0.64234,             0.76343,             0.48267,            0.024871,            0.025933,            0.010254,           0.0076108,           0.0076108,           0.0076108
                 726,            0.031647,             0.03104,            0.013209,             0.91607,             0.64234,             0.76343,             0.48267,            0.024871,            0.025933,            0.010254,           0.0076075,           0.0076075,           0.0076075
                 727,            0.032546,            0.036724,            0.010875,             0.95618,             0.64232,             0.77084,             0.54284,             0.02374,            0.025521,            0.010211,           0.0076042,           0.0076042,           0.0076042
                 728,            0.030645,            0.042242,             0.01165,             0.95618,             0.64232,             0.77084,             0.54284,             0.02374,            0.025521,            0.010211,           0.0076009,           0.0076009,           0.0076009
                 729,            0.026137,            0.037207,            0.011382,             0.95668,             0.64185,              0.7715,             0.57617,            0.023101,            0.024569,            0.010207,           0.0075976,           0.0075976,           0.0075976
                 730,            0.029787,            0.036525,            0.011829,             0.95668,             0.64185,              0.7715,             0.57617,            0.023101,            0.024569,            0.010207,           0.0075943,           0.0075943,           0.0075943
                 731,            0.028307,            0.033864,            0.011577,             0.95898,             0.64128,             0.77705,             0.53589,            0.023606,            0.025439,            0.010169,            0.007591,            0.007591,            0.007591
                 732,            0.030705,            0.034329,            0.012322,             0.95898,             0.64128,             0.77705,             0.53589,            0.023606,            0.025439,            0.010169,           0.0075877,           0.0075877,           0.0075877
                 733,            0.027792,            0.026435,            0.012214,             0.94721,             0.64517,             0.77655,             0.41903,            0.028409,             0.02891,            0.010122,           0.0075844,           0.0075844,           0.0075844
                 734,            0.032438,            0.032572,            0.011053,             0.94721,             0.64517,             0.77655,             0.41903,            0.028409,             0.02891,            0.010122,           0.0075811,           0.0075811,           0.0075811
                 735,            0.031738,            0.030281,            0.016072,             0.95138,             0.64631,             0.77968,             0.56894,            0.022184,            0.025599,            0.010078,           0.0075778,           0.0075778,           0.0075778
                 736,            0.026413,            0.024996,            0.012767,             0.95138,             0.64631,             0.77968,             0.56894,            0.022184,            0.025599,            0.010078,           0.0075745,           0.0075745,           0.0075745
                 737,            0.026769,            0.029907,            0.013147,             0.93561,             0.64247,             0.77253,             0.49201,            0.026687,            0.027479,            0.010036,           0.0075712,           0.0075712,           0.0075712
                 738,            0.033183,            0.034559,            0.010678,             0.93561,             0.64247,             0.77253,             0.49201,            0.026687,            0.027479,            0.010036,           0.0075679,           0.0075679,           0.0075679
                 739,            0.033564,            0.028521,            0.012586,             0.94337,             0.64665,             0.77062,             0.50721,            0.023207,            0.025858,            0.010034,           0.0075646,           0.0075646,           0.0075646
